"","x","y","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021"
"1",-176.875,-43.875,0,0,11.2693982452393,79.5018834823608,53.0682890899658,0,7.98879778747559,33.0238905014038,65.8202869537353,5.84579717712402,0,0,0,23.6622915313721,9.97509755859375,5.0329988937378,51.1271829483032,35.5926938583374,65.8092818038941,90.9939769592285,10.8432974060059,53.791586076355,19.9792934005737,35.9207889755249,25.4299928283691,0,15.0531947357178,42.0277884796143,28.613591607666,54.5741840927124,0,121.26596925354,134.674164637756,13.9259951171875,60.2555821090698,243.602151095581,486.319202191162,319.908628703308,131.161967536926,339.04762893219
"2",-176.875,-43.625,0,0,36.2997906539917,67.560379057312,51.0998864196777,0,12.4309967193604,36.6450917984009,48.7238877929688,0,0,0,0,41.502487487793,16.8245968719482,8.4495983215332,35.0996935531616,29.7335893951416,69.3983797439575,72.4987754714966,12.2645967575073,74.2610817657471,21.8394970626831,41.0143914169311,32.8405975585937,0,10.6135959945679,44.1978869537354,14.898295880127,39.0054887466431,0,98.4110766159058,133.697162997436,0,28.8506924468994,211.025655177307,479.32368117218,291.351538621521,89.9910777984619,331.843718022155
"3",-176.625,-44.125,0,0,0,97.6356788665772,48.7297899291992,12.1456952316284,3.36209904632568,45.1021898147583,68.449383291626,1.27199965667725,0,0,0,13.4577950027466,0,0,54.3676869918823,64.0603799728394,36.7686925231934,81.1060774551392,16.3551935150147,28.3168921417236,24.7698948883057,33.0041919891357,30.6484909210205,0,10.0432971008301,27.2993982452393,35.7463899673462,57.4873847793579,0,151.969064599609,157.823659449768,24.0558925613403,66.7737828720093,285.481639308166,485.127019509888,360.611310812378,144.164664675903,316.917521684265
"4",-176.625,-43.875,0,0,8.86059298095703,76.2203791717529,40.2201884414673,0,7.86879847412109,31.9418919891357,62.2735856948852,7.27819622344971,0,0,0,28.3297910354614,0,4.64899752044678,48.9577787902832,43.2312868774414,66.9910810409546,76.9347737930298,10.795597177124,56.8773813461303,22.0423912643433,35.2505891662598,31.4725925613403,0,11.5744979019165,34.7073900817871,27.4184922180176,43.8112870300293,0,121.682070016479,133.422863302612,17.6639937057495,44.4557893188476,218.97895136261,464.62709276886,306.788919586182,112.822769024658,324.932420845032
"5",-176.625,-43.625,0,0,43.8087872970581,53.8500808502197,39.7641869918823,0,12.2462976348877,37.1155869155884,37.680790196228,5.81319702453613,0,0,0,28.9998919128418,10.8924968719482,7.09749691009522,30.4427926376343,33.8847903106689,67.8650834442139,56.9093821090698,22.898694430542,76.1925840927124,24.2330929428101,51.5211898147583,29.2415905014038,0,4.68209946594238,35.057493095398,8.4987963760376,41.1281887466431,0,97.6579731445312,125.76306673584,0,24.528293095398,194.865255024719,457.228293569947,289.152533013916,88.537770703125,312.821825384522
"6",-176.375,-44.375,0,0,0,111.244973487854,58.944288822937,8.53259771118164,0,59.5838801635742,71.8640805450439,1.3504,0,0,0,11.7990964141846,0,0,59.4435834823608,90.2063756240845,18.1289942779541,97.8117751281738,15.4828925231934,24.4846950027466,37.4396859619141,41.7700881744385,49.9356848175049,0,4.31269881744385,23.2287947738647,42.8641934005737,68.0566826812744,5.01109897003174,180.724057771301,165.714768452454,9.26889938964844,69.1104851608276,306.453537591553,519.315688153076,395.000317030334,172.234453460693,307.669624278259
"7",-176.375,-44.125,0,0,0,92.7433736785888,40.8453896621704,10.8219949264526,7.25179717712402,46.5597895477295,72.4669816513061,1.24279996185303,0,0,0,12.2528953842163,0,0,53.3488851608276,63.5879819946289,28.4591934768677,79.9251745941162,17.4157946975708,39.2953883651734,32.1800896621704,40.1562876785278,28.0232935531616,0,13.6177983215332,22.1503957275391,31.9097924850464,54.5311884796142,0,137.579365286255,157.810949989319,19.3000911117554,36.5567897766113,275.546937820434,475.537891777038,350.546424354553,126.260366430664,309.523124545288
"8",-176.375,-43.875,0,0,14.2555947357178,75.9443837112427,35.2870919891358,0,8.98899740600586,43.4274877929687,63.3458829483032,6.99829778747558,0,0,0,25.2162911117554,0,0,43.5385845504761,51.2689858093262,53.9329820709228,68.6322800491333,20.4612964141846,67.2326820327759,21.9493956130981,38.520390158081,32.0313905776977,0,9.04819752044678,21.1509951553345,22.5349921035767,45.4399842834473,0,125.052461929321,127.238467384338,12.2176961853027,40.4822864578247,204.934549569702,454.044304518127,315.211234997559,98.6333690246582,306.056219929504
"9",-176.375,-43.625,0,0,39.1670936294556,64.9474806976318,33.6655889373779,7.39979771118164,11.885998626709,41.7341858856201,44.6345900436401,4.23899866485596,0,0,0,29.6739906921387,0,8.14929824523926,25.8238952697754,36.3109856567383,72.5327773025513,53.5917885177612,24.7488959182739,84.8538750518799,27.8984920272827,65.3342826431274,28.4416926757813,0,7.94659843597412,22.6057933624268,9.02959649047851,41.2350861145019,3.32319813079834,110.941770321655,126.000967536926,0,29.2372898910522,188.776747357178,451.185685368347,300.897718518067,75.5483772644043,300.243714703369
"10",-176.125,-44.375,0,0,0,117.243975242615,59.6442881744385,7.64679816894531,0,57.1912842453003,70.8377838256836,6.6063976348877,0,0,0,10.6564966812134,0,0,64.3498807739258,96.5787704360962,15.2903955749512,85.1230757003785,15.9999987792969,29.7346922943115,44.0169813079834,35.3102893951416,48.2438858474731,0,4.36939900817871,22.9053973297119,47.4885896621704,62.8269873352051,4.13929866485596,168.055063874817,173.078154872131,14.0218956512451,54.7237850463867,304.227333433533,518.325183079529,399.750226109314,155.004249913025,296.752431526184
"11",-176.125,-44.125,0,0,0,87.5963741744995,43.5735878311157,4.91049565124512,8.27109717712402,50.9625878311157,68.6957837875366,1.13530007629394,0,0,0,11.3305960327148,0,0,54.3930856567383,70.9817761199951,31.289791607666,84.7268768829346,24.6679918746948,38.4436913787842,29.7675927902222,25.9920891662598,26.0968947357178,0,10.2130975585938,22.658094430542,30.4741914932251,52.0185838256836,0,146.391658076477,144.129260098267,7.57959816894531,26.8647912643433,251.878941864014,477.7788985672,371.291210430908,117.567066812134,301.818228474426
